Private Research/Doctoral / FY2006 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Boston College (Chestnut Hill, MA) "	"$2,462,981 "	$0 	$0 	"$43,010 "	"$7,235 "	$0 	"$527,892 "	"$3,577,207 "	"$460,140 "	"$11,395,641 "	21.00%	22.20%	17.40%	97.30%	39.60%	"136,148"	"28,578"	"$29,428,630 "	"4,233"	"$5,560,663 "	50	"$989,958 "	"4,283"	"$6,550,621 "	"$9,334,107 "	"$27,567 "	"$25,350,607 "	"$311,605 "	"$10,375,154 "	"$611,689 "	"$4,976,765 "	"$5,624,391 "	"$30,173,910 "	"$74,308,010 "	"$74,424,567 "	--	--	--
"Boston University (Boston, MA) "	--	--	--	--	--	--	--	--	--	--	9.70%	--	--	97.70%	21.20%	"259,611"	"25,084"	--	--	--	--	--	--	--	"$27,673,063 "	"$32,401 "	"$23,751,925 "	--	--	--	--	--	"$65,062,007 "	"$95,103,944 "	"$98,104,322 "	--	--	--
"Brandeis University (Waltham, MA) "	"$6,129 "	$0 	"$1,555 "	$0 	"$1,020 "	$0 	"$56,313 "	$0 	"$730,357 "	"$3,197,228 "	26.10%	30.70%	25.30%	98.70%	17.30%	"35,449"	"9,254"	"$13,806,129 "	--	--	--	--	--	--	"$8,047,689 "	"$44,029 "	"$27,412,850 "	$0 	"$15,378,464 "	$0 	"$6,381,381 "	$0 	"$37,618,630 "	"$79,906,661 "	"$81,253,032 "	--	--	--
"Brown University (Providence, RI) "	"$979,303 "	"$155,500 "	"$2,688 "	"$5,200 "	"$123,450 "	"$247,939 "	"$211,619 "	"$2,154,741 "	"$4,001,589 "	"$25,347,926 "	34.40%	39.80%	34.10%	94.20%	38.10%	"80,014"	"27,516"	"$48,141,846 "	"5,146"	"$2,791,043 "	376	"$623,982 "	"5,522"	"$3,415,025 "	"$7,940,804 "	"$58,298 "	"$52,241,923 "	"$655,297 "	"$22,253,263 "	"$195,692 "	"$6,368,024 "	"$3,595,830 "	"$59,232,934 "	"$126,415,447 "	"$127,493,490 "	--	--	--
"California Inst. of Integral Studies (San Francisco, CA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"California Institute of Technology (Pasadena, CA) "	"$39,685 "	$0 	"$1,280,358 "	$0 	$0 	$0 	"$267,460 "	$0 	"$33,276 "	"$3,478,445 "	22.70%	27.90%	21.60%	87.30%	15.80%	"22,485"	"5,113"	"$18,582,623 "	--	--	--	--	--	--	"$5,524,459 "	"$246,471 "	"$70,840,223 "	$0 	"$53,332,323 "	$0 	"$5,161,939 "	$0 	"$67,004,398 "	"$117,510,870 "	"$121,846,327 "	--	--	--
"Carnegie-Mellon University (Pittsburgh, PA) "	"$1,781,875 "	$0 	$0 	$0 	"$188,936 "	$0 	"$305,966 "	"$81,161 "	"$1,043,689 "	"$4,982,625 "	20.80%	22.10%	20.30%	96.80%	26.00%	"64,409"	"13,414"	"$18,857,008 "	0	$0 	0	$0 	0	$0 	"$14,710,061 "	"$72,896 "	"$24,926,501 "	"$5,000 "	"$15,757,139 "	"$5,029 "	"$11,663,713 "	"$103,756 "	"$37,025,310 "	"$72,502,181 "	"$73,412,458 "	--	--	--
"Case Western Reserve University (Cleveland, OH) "	"$127,737 "	"$376,666 "	"$166,117 "	$0 	"$25,206 "	"$62,419 "	"$2,362,711 "	"$28,867 "	$0 	"$6,714,215 "	12.40%	11.50%	12.00%	90.00%	23.20%	"99,823"	"12,380"	"$15,358,505 "	147	"$59,992 "	0	$0 	147	"$59,992 "	"$6,827,721 "	"$87,683 "	"$25,253,330 "	"$1,400 "	"$20,854,546 "	"$16,125 "	"$5,572,760 "	"$58,992 "	"$47,296,060 "	"$66,122,737 "	"$66,707,329 "	--	--	--
"Catholic University of America (Washington, DC) "	"$607,429 "	$0 	$329 	$0 	"$1,535 "	$0 	"$204,414 "	"$27,454 "	"$237,800 "	"$1,621,871 "	9.00%	--	8.30%	82.60%	24.00%	"61,430"	"5,512"	"$3,722,289 "	411	"$61,043 "	0	$0 	411	"$61,043 "	"$694,900 "	"$23,516 "	"$1,960,251 "	"$1,850 "	"$1,826,259 "	"$3,600 "	"$353,791 "	"$61,043 "	"$10,843,417 "	"$15,518,933 "	"$15,576,197 "	--	--	--
"Claremont Graduate University (Claremont, CA) "	--	--	--	--	--	--	--	--	--	--	4.30%	--	--	59.40%	3.80%	"20,483"	890	--	--	--	--	--	--	--	"$1,619,927 "	"$21,447 "	"$8,445,242 "	--	--	--	--	--	"$3,733,368 "	"$11,351,317 "	"$11,631,794 "	--	--	--
"Clark Atlanta University (Atlanta, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Clark University (Worcester, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Clarkson University (Potsdam, NY) "	"$465,851 "	$0 	$0 	$0 	$0 	"$217,402 "	"$162,311 "	"$2,500 "	$0 	"$2,093,881 "	16.70%	--	16.20%	79.80%	13.10%	"37,712"	"6,300"	"$2,780,012 "	--	--	--	--	--	--	"$1,489,753 "	"$27,686 "	"$9,953,673 "	$0 	"$498,318 "	$0 	"$1,364,915 "	"$2,500 "	"$5,231,324 "	"$21,166,151 "	"$21,635,826 "	--	--	--
"Columbia University (New York, NY) "	"$785,259 "	"$210,578 "	"$8,791,136 "	"$8,716 "	"$450,757 "	"$50,811 "	"$5,903,532 "	"$1,987,268 "	"$8,069,113 "	"$59,856,143 "	12.60%	17.30%	12.10%	86.30%	34.70%	"265,566"	"33,469"	"$131,040,026 "	"1,868"	"$3,354,567 "	12	"$1,094,621 "	"1,880"	"$4,449,188 "	"$28,542,062 "	"$110,124 "	"$84,035,489 "	"$5,600 "	"$74,735,818 "	"$13,325 "	"$25,996,351 "	"$3,354,568 "	"$224,029,158 "	"$377,276,204 "	"$378,269,548 "	--	--	--
"Cornell University (Ithaca, NY) "	--	--	--	--	--	--	--	--	--	"$114,138,657 "	21.10%	24.20%	--	64.00%	53.10%	"176,404"	"37,148"	"$215,536,801 "	--	--	--	--	--	--	"$21,480,677 "	"$113,630 "	"$54,209,089 "	--	"$51,316,622 "	--	"$19,694,514 "	--	"$236,074,308 "	"$406,228,837 "	"$416,907,900 "	--	--	--
"Dartmouth College (Hanover, NH) "	"$9,812,643 "	"$481,230 "	"$1,265,349 "	"$219,432 "	"$12,015 "	"$800,088 "	"$109,417 "	"$1,447,518 "	"$7,072,722 "	"$40,674,337 "	46.80%	51.10%	46.50%	94.10%	49.40%	"63,583"	"29,774"	"$78,292,886 "	0	$0 	0	$0 	0	$0 	"$10,811,177 "	"$101,281 "	"$35,052,163 "	"$366,098 "	"$13,241,759 "	"$361,535 "	"$8,428,980 "	"$2,630,500 "	"$77,093,185 "	"$158,423,948 "	"$159,912,220 "	--	--	--
"De Paul University (Chicago, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Drexel University (Philadelphia, PA) "	"$1,015,811 "	"$115,000 "	"$11,290 "	"$13,908 "	$0 	$0 	"$35,332 "	"$288,855 "	"$463,292 "	"$3,927,111 "	18.20%	18.20%	11.90%	80.00%	24.90%	"71,920"	"13,089"	"$10,768,566 "	--	--	--	--	--	--	"$9,863,990 "	"$25,476 "	"$9,329,959 "	"$2,200 "	"$8,665,626 "	"$162,986 "	"$6,975,537 "	"$572,841 "	"$28,720,782 "	"$43,273,556 "	"$43,351,317 "	--	--	--
"Duke Univ-Divinity School (Durham, NC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Duke University (Durham, NC) "	"$3,510,647 "	$0 	$0 	"$45,498 "	"$18,931 "	"$1,095,641 "	"$208,955 "	"$5,615,030 "	"$3,798,291 "	"$30,420,916 "	32.00%	40.00%	29.60%	99.50%	17.90%	"131,923"	"42,213"	"$59,485,742 "	--	--	--	--	--	--	"$48,201,516 "	"$97,527 "	"$155,010,735 "	"$935,124 "	"$95,481,953 "	"$925,932 "	"$43,734,490 "	"$11,154,419 "	"$204,137,156 "	"$332,034,301 "	"$341,894,326 "	--	--	--
"Duquesne University (Pittsburgh, PA) "	"$374,720 "	$0 	$490 	"$114,458 "	"$10,990 "	$0 	"$14,155 "	"$70,580 "	"$108,573 "	"$1,227,254 "	13.80%	15.10%	13.30%	81.10%	23.80%	"67,990"	"9,354"	"$2,646,033 "	721	"$201,895 "	0	$0 	721	"$201,895 "	"$1,506,677 "	"$17,443 "	"$3,329,153 "	"$19,570 "	"$1,515,317 "	"$45,601 "	"$750,342 "	"$201,895 "	"$5,187,325 "	"$11,134,852 "	"$11,308,088 "	--	--	--
"Emory University (Atlanta, GA) "	$0 	$0 	$0 	"$303,195 "	$0 	$0 	"$218,919 "	$0 	"$2,835,360 "	"$5,386,303 "	18.70%	17.50%	14.90%	89.30%	7.40%	"98,149"	"18,307"	"$8,478,028 "	--	--	--	--	--	--	"$18,048,987 "	"$92,967 "	"$42,714,675 "	$0 	"$30,294,948 "	$0 	"$16,643,032 "	$0 	"$90,525,546 "	"$114,896,776 "	"$115,654,675 "	--	--	--
"Florida Institute of Technology (Melbourne, FL) "	"$22,917 "	$0 	$0 	"$7,039 "	"$1,147 "	$0 	"$1,020 "	"$8,665 "	"$18,399 "	"$184,829 "	18.40%	14.80%	--	97.60%	3.00%	"28,836"	"5,309"	"$195,181 "	--	--	--	--	--	--	"$2,468,314 "	"$16,264 "	"$129,530 "	"$13,130 "	"$124,530 "	"$60,493 "	"$2,354,414 "	"$122,474 "	"$3,580,155 "	"$6,453,060 "	"$8,840,480 "	--	--	--
"Fordham University (Bronx, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"George Fox University (Newberg, OR) "	--	--	--	--	--	--	--	--	"$59,543 "	"$197,609 "	4.80%	--	3.60%	47.60%	21.50%	"17,670"	847	"$817,028 "	--	--	--	--	--	--	"$184,415 "	"$14,666 "	"$1,031,250 "	--	"$451,250 "	--	"$181,315 "	--	"$1,967,085 "	"$3,793,735 "	"$3,869,119 "	--	--	--
"Georgetown University (Washington, DC) "	"$6,582,227 "	"$246,501 "	"$172,832 "	"$17,156 "	"$376,853 "	"$5,000 "	"$1,965,491 "	"$1,434,812 "	"$2,563,934 "	"$13,640,313 "	20.40%	30.60%	19.50%	99.00%	34.50%	"120,081"	"24,552"	"$33,877,730 "	"3,700"	"$2,546,642 "	229	"$2,708,289 "	"3,929"	"$5,254,931 "	"$12,121,900 "	"$54,505 "	"$27,940,921 "	"$113,902 "	"$15,812,943 "	"$215,417 "	"$6,640,178 "	"$2,465,209 "	"$48,904,354 "	"$98,196,274 "	"$100,151,133 "	--	--	--
"Golden Gate University (San Francisco, CA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Harvard University (Cambridge, MA) "	--	--	--	--	--	--	--	--	--	--	23.00%	--	--	98.00%	33.80%	"307,119"	"70,723"	--	--	--	--	--	--	--	"$41,861,000 "	"$133,987 "	"$183,886,000 "	--	--	--	--	--	"$281,838,000 "	"$594,941,000 "	"$633,232,000 "	--	--	--
"Hofstra University (Hempstead, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Howard University (Washington, DC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Illinois Institute of Technology (Chicago, IL) "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$4,022,146 "	"$4,518,407 "	10.10%	--	9.80%	93.20%	35.80%	"40,393"	"4,060"	"$10,226,752 "	--	--	--	--	--	--	"$3,602,297 "	"$31,490 "	"$2,987,058 "	$0 	"$2,076,636 "	$0 	"$3,247,152 "	$0 	"$13,777,251 "	"$28,578,257 "	"$28,613,780 "	--	--	--
"Immaculata University (Immaculata, PA) "	--	--	--	--	--	--	--	--	--	--	15.50%	--	--	85.30%	14.00%	"10,631"	"1,649"	--	--	--	--	--	--	--	"$141,946 "	"$18,627 "	"$163,930 "	--	--	--	--	--	"$1,677,610 "	"$3,677,610 "	"$3,677,610 "	--	--	--
"Inter American Univ of Puerto Rico (San Juan, PR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Johns Hopkins University (Baltimore, MD) "	"$20,783,561 "	"$356,976 "	"$328,908 "	$0 	"$308,210 "	$0 	"$1,666,445 "	"$275,854 "	$250 	"$37,335,587 "	20.00%	--	12.40%	97.60%	35.40%	"135,031"	"27,062"	"$133,514,392 "	"1,413"	"$467,222 "	32	"$1,368,100 "	"1,445"	"$1,835,322 "	"$26,139,190 "	"$158,054 "	"$115,871,204 "	"$4,275 "	"$88,130,272 "	"$24,685 "	"$18,955,852 "	"$467,222 "	"$203,938,145 "	"$377,336,025 "	"$381,015,112 "	--	--	--
"Lehigh University (Bethlehem, PA) "	"$755,992 "	"$324,331 "	$0 	"$32,012 "	"$11,405 "	"$839,413 "	"$416,246 "	"$531,208 "	"$539,192 "	"$6,347,793 "	20.80%	26.00%	20.30%	76.90%	65.80%	"58,010"	"12,070"	"$27,663,006 "	"2,086"	"$739,146 "	4	"$132,306 "	"2,090"	"$871,452 "	"$5,934,328 "	"$34,761 "	"$5,000,836 "	"$81,200 "	"$1,848,641 "	"$68,704 "	"$2,672,427 "	"$754,514 "	"$11,988,064 "	"$42,065,829 "	"$44,028,551 "	--	--	--
"Loyola University of Chicago (Chicago, IL) "	"$7,368 "	"$78,450 "	"$87,855 "	$0 	"$153,163 "	$0 	"$184,088 "	"$46,950 "	"$3,944,175 "	"$5,107,775 "	8.80%	8.90%	6.50%	55.60%	31.70%	"117,229"	"10,279"	"$10,781,186 "	145	"$73,371 "	0	$0 	145	"$73,371 "	"$2,564,716 "	"$25,379 "	"$7,110,269 "	$590 	"$5,617,994 "	"$4,797 "	"$2,154,316 "	"$104,053 "	"$22,519,083 "	"$33,988,658 "	"$36,438,146 "	--	--	--
"Marquette University (Milwaukee, WI) "	--	--	--	--	--	--	--	--	--	--	17.80%	--	--	90.80%	48.00%	"96,623"	"17,203"	--	--	--	--	--	--	--	"$2,554,428 "	"$23,932 "	"$5,841,818 "	--	--	--	--	--	"$13,146,447 "	"$32,100,173 "	"$32,518,361 "	--	--	--
"Massachusetts Institute of Technology (Cambridge, MA) "	$0 	"$45,584 "	"$7,635,274 "	$0 	"$28,341 "	$0 	"$1,930,876 "	$0 	"$2,839,251 "	"$20,426,323 "	26.70%	34.30%	20.80%	87.70%	38.70%	"119,439"	"31,853"	"$91,110,896 "	--	--	--	--	--	--	"$40,769,018 "	"$204,319 "	"$84,224,728 "	$0 	"$62,823,782 "	$0 	"$35,151,926 "	$0 	"$124,711,486 "	"$235,550,139 "	"$242,988,017 "	--	--	--
"New School University (New York, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"New York University (New York, NY) "	"$16,521,073 "	"$5,766,887 "	"$507,908 "	$0 	$250 	"$250,000 "	"$629,983 "	$0 	"$540,869 "	"$30,128,913 "	8.00%	7.00%	7.90%	8.00%	18.50%	"374,908"	"29,994"	"$51,755,466 "	0	$0 	0	$0 	0	$0 	"$28,640,007 "	"$46,845 "	"$131,018,004 "	$0 	"$78,808,740 "	$0 	"$25,263,693 "	$0 	"$165,653,010 "	"$279,918,813 "	"$280,941,161 "	--	--	--
"Northeastern University (Boston, MA) "	"$689,088 "	"$35,100 "	"$4,025 "	$0 	"$12,638 "	$0 	"$590,451 "	"$323,686 "	"$593,588 "	"$3,613,661 "	10.70%	10.80%	10.40%	48.80%	41.20%	"163,241"	"17,411"	"$8,037,938 "	923	"$564,343 "	99	"$241,180 "	"1,022"	"$805,523 "	"$4,343,476 "	"$20,456 "	"$3,960,431 "	"$33,310 "	"$2,965,171 "	"$100,397 "	"$3,313,307 "	"$594,909 "	"$11,474,802 "	"$19,506,223 "	"$19,813,252 "	--	--	--
"Northwestern University (Evanston, IL) "	--	--	--	--	--	--	--	--	--	--	16.50%	--	--	82.90%	17.40%	"212,923"	"35,033"	--	--	--	--	--	--	--	"$21,537,236 "	"$68,839 "	"$102,677,988 "	--	--	--	--	--	"$97,506,027 "	"$253,401,792 "	"$254,835,984 "	--	--	--
"Nova Southeastern University (Fort Lauderdale, FL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Oral Roberts University Sch of Theol (Tulsa, OK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Pace University (New York, NY) "	"$394,154 "	"$20,600 "	"$1,120 "	$0 	"$1,100 "	$500 	"$60,253 "	$200 	"$54,099 "	"$1,571,049 "	5.90%	--	5.80%	90.30%	17.20%	"90,800"	"5,375"	"$2,147,539 "	59	"$73,225 "	--	--	59	"$73,225 "	"$2,187,840 "	"$19,352 "	"$6,789,805 "	"$5,000 "	"$6,220,255 "	"$63,025 "	"$1,796,934 "	"$73,225 "	"$10,448,276 "	"$12,506,906 "	"$12,513,868 "	--	--	--
"Pacific University (Forest Grove, OR) "	"$30,830 "	$0 	$0 	"$5,002 "	$350 	"$203,424 "	"$18,688 "	"$17,322 "	"$6,769 "	"$490,516 "	11.90%	--	--	90.40%	29.80%	"14,534"	"1,727"	"$1,381,423 "	--	--	--	--	--	--	"$718,673 "	"$17,293 "	"$1,513,714 "	$0 	"$109,242 "	"$2,892 "	"$281,770 "	"$36,374 "	"$1,247,697 "	"$4,634,327 "	"$4,724,345 "	--	--	--
"Pepperdine University (Malibu, CA) "	"$57,588 "	$0 	$200 	$0 	$221 	$0 	"$115,949 "	"$46,106 "	"$404,424 "	"$1,623,082 "	7.80%	10.80%	7.60%	93.90%	30.00%	"73,018"	"5,707"	"$8,344,341 "	689	"$652,446 "	39	"$73,445 "	728	"$725,891 "	"$1,436,706 "	"$28,432 "	"$4,892,023 "	"$46,500 "	"$2,241,688 "	"$87,652 "	"$1,021,026 "	"$345,234 "	"$9,232,022 "	"$27,820,751 "	"$43,134,451 "	--	--	--
"Polytechnic Institute of New York University (Brooklyn, NY) "	"$19,000 "	$0 	$0 	"$7,100 "	"$1,500 "	$689 	"$1,489,208 "	"$10,706 "	"$42,700 "	"$6,560,933 "	9.90%	12.10%	9.90%	94.20%	57.80%	"29,247"	"2,898"	"$6,594,693 "	109	"$12,031 "	0	$0 	109	"$12,031 "	"$600,067 "	"$38,485 "	"$749,500 "	$0 	"$749,500 "	$975 	"$600,067 "	"$12,031 "	"$11,378,013 "	"$11,413,373 "	"$11,413,373 "	--	--	--
"Princeton University (Princeton, NJ) "	"$3,561,673 "	"$360,328 "	"$11,175 "	$0 	"$17,254,779 "	"$1,109,832 "	"$1,638,980 "	"$1,027,513 "	"$72,644 "	"$55,477,157 "	45.50%	58.60%	37.80%	99.00%	64.90%	"74,646"	"33,996"	"$134,343,761 "	--	--	--	--	--	--	"$13,865,367 "	"$106,421 "	"$35,994,472 "	"$167,365 "	"$20,434,778 "	"$70,078 "	"$11,259,548 "	"$1,717,348 "	"$95,614,398 "	"$207,012,898 "	"$212,005,665 "	--	--	--
"Regent University (Virginia Beach, VA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Rensselaer Polytechnic Institute (Troy, NY) "	"$72,097 "	$0 	"$2,600 "	$0 	"$5,430 "	$0 	"$53,230 "	"$58,645 "	"$1,800,938 "	"$9,575,766 "	12.50%	17.70%	12.40%	65.50%	36.60%	"82,487"	"10,310"	"$15,078,043 "	458	"$88,074 "	1	"$12,250 "	459	"$100,324 "	"$9,437,255 "	"$42,372 "	"$3,584,672 "	$50 	"$1,098,672 "	"$9,460 "	"$3,942,748 "	"$88,124 "	"$26,283,405 "	"$41,219,992 "	"$41,316,872 "	--	--	--
"Saint John's University (Jamaica, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Saint Louis University (St. Louis, MO) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Saint Mary's University of Minnesota (Winona, MN) "	--	--	--	--	--	--	--	--	--	--	15.20%	--	--	100.00%	42.20%	"15,432"	"2,350"	--	--	--	--	--	--	--	"$341,978 "	"$45,214 "	"$470,389 "	--	--	--	--	--	"$3,624,801 "	"$4,369,451 "	"$4,369,451 "	--	--	--
"Samford University (Birmingham, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
Seton Hall School of Religion (South Orange) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Seton Hall University (South Orange, NJ) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
