Private Research/Doctoral / FY1999 																																						
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Boston College (Chestnut Hill, MA) "	"$900,948 "	$0 	$0 	$0 	"$14,309 "	$0 	"$91,744 "	"$1,627,900 "	"$247,268 "	"$6,050,440 "	25.70%	27.30%	23.50%	95.80%	--	"113,916"	"29,276"	"$18,320,400 "	"3,707"	"$2,423,370 "	218	--	"3,925"	--	"$5,886,680 "	"$16,683 "	"$12,749,700 "	"$87,869 "	"$4,723,900 "	"$361,529 "	"$2,810,160 "	"$2,491,090 "	"$14,927,400 "	--	"$43,589,000 "	--	--	--
"Boston University (Boston, MA) "	"$1,450,140 "	$89 	"$70,463 "	$0 	"$5,959 "	"$2,582,790 "	"$74,896 "	"$120,272 "	"$2,495,010 "	"$7,385,170 "	10.40%	--	9.50%	98.40%	--	"229,607"	"23,798"	"$21,109,300 "	"1,699"	"$1,830,710 "	707	--	"2,406"	--	"$13,076,200 "	"$25,196 "	"$21,189,500 "	"$77,220 "	"$18,431,500 "	"$31,300 "	"$11,579,900 "	"$330,704 "	"$52,450,600 "	--	"$73,375,300 "	--	--	--
"Brandeis University (Waltham, MA) "	"$19,362 "	$0 	"$2,000 "	$0 	"$5,272 "	"$7,450 "	"$94,576 "	$0 	"$168,762 "	"$2,027,640 "	24.60%	--	23.30%	62.80%	--	"29,991"	"7,391"	"$2,375,790 "	0	$0 	0	--	0	--	"$4,474,220 "	"$32,745 "	"$23,868,900 "	$0 	"$16,943,800 "	$0 	"$3,020,240 "	$0 	"$27,080,400 "	--	"$43,533,900 "	--	--	--
"Brown University (Providence, RI) "	"$276,524 "	$0 	"$4,000 "	$200 	"$101,823 "	"$162,235 "	"$138,384 "	"$1,242,810 "	"$1,896,530 "	"$12,438,500 "	30.80%	37.90%	29.60%	90.10%	--	"78,329"	"24,093"	"$24,800,600 "	"3,596"	"$2,217,480 "	607	--	"4,203"	--	"$10,550,800 "	"$33,733 "	"$26,620,000 "	"$368,505 "	"$10,179,500 "	"$78,636 "	"$6,465,240 "	"$2,217,480 "	"$34,950,200 "	--	"$75,089,800 "	--	--	--
"California Inst. of Integral Studies (San Francisco, CA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"California Institute of Technology (Pasadena, CA) "	$0 	$0 	"$3,005,760 "	$0 	$0 	"$11,500 "	"$552,124 "	$0 	"$257,879 "	"$4,967,050 "	27.50%	--	23.30%	86.60%	--	"19,694"	"5,415"	"$96,474,700 "	--	--	--	--	--	--	"$9,195,960 "	"$196,494 "	"$16,722,800 "	$0 	"$11,772,200 "	$0 	"$4,617,320 "	$0 	"$25,029,800 "	--	"$138,091,000 "	--	--	--
"Carnegie-Mellon University (Pittsburgh, PA) "	"$830,564 "	$0 	$0 	$0 	"$29,075 "	$0 	"$80,918 "	$0 	"$822,669 "	"$3,147,820 "	25.80%	--	24.20%	94.50%	--	"55,055"	"14,184"	"$15,155,500 "	--	--	--	--	--	--	"$10,972,500 "	"$48,503 "	"$8,396,950 "	$0 	"$4,218,580 "	$0 	"$4,938,080 "	$0 	"$14,058,900 "	--	"$40,813,600 "	--	--	--
"Case Western Reserve University (Cleveland, OH) "	"$726,258 "	$0 	"$77,839 "	$0 	"$3,841 "	"$29,649 "	"$112,319 "	$0 	"$384,404 "	"$7,202,730 "	26.70%	34.70%	25.70%	94.10%	--	"84,219"	"22,469"	"$22,247,200 "	--	--	--	--	--	--	"$11,088,400 "	"$41,901 "	"$21,671,100 "	$0 	"$15,506,800 "	$0 	"$7,085,580 "	$0 	"$41,842,700 "	--	"$75,342,400 "	--	--	--
"Catholic University of America (Washington, DC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Claremont Graduate University (Claremont, CA) "	"$92,346 "	$0 	$0 	$0 	$0 	$0 	"$26,700 "	$0 	"$8,672 "	"$128,238 "	6.50%	--	6.30%	71.00%	--	"14,517"	939	"$1,729,600 "	0	$0 	0	--	0	--	"$1,135,530 "	"$15,799 "	"$4,361,990 "	$0 	"$1,806,990 "	$0 	"$789,467 "	$0 	"$3,921,070 "	--	"$11,872,100 "	--	--	--
"Clark Atlanta University (Atlanta, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Clark University (Worcester, MA) "	"$50,299 "	$0 	$0 	$0 	"$52,202 "	"$9,050 "	"$134,522 "	"$10,830 "	"$19,816 "	"$1,109,270 "	27.20%	30.20%	27.00%	88.80%	--	"23,507"	"6,385"	"$2,953,370 "	284	"$24,489 "	0	--	284	--	"$223,207 "	"$18,766 "	"$2,953,600 "	$75 	"$852,348 "	$475 	"$131,114 "	"$24,464 "	"$2,537,410 "	--	"$7,836,380 "	--	--	--
"Clarkson University (Potsdam, NY) "	$0 	$0 	$0 	$0 	$100 	$0 	"$2,032 "	$0 	"$21,156 "	"$1,140,190 "	23.20%	--	21.80%	82.30%	--	"30,883"	"7,157"	"$1,972,510 "	157	"$35,117 "	1	--	158	--	"$3,551,220 "	"$19,240 "	"$222,956 "	$0 	"$90,456 "	$0 	"$2,463,090 "	$0 	"$4,186,810 "	--	"$10,454,500 "	--	--	--
"Columbia University (New York, NY) "	"$765,882 "	"$260,907 "	"$2,157,170 "	$0 	"$338,700 "	"$2,699,620 "	"$2,630,430 "	"$782,634 "	"$4,392,190 "	"$28,105,700 "	19.40%	--	19.00%	98.10%	--	"190,244"	"36,897"	"$80,247,400 "	"1,359"	"$1,158,340 "	7	--	"1,366"	--	"$28,544,900 "	"$69,652 "	"$81,632,700 "	"$3,000 "	"$63,118,600 "	"$93,766 "	"$22,771,100 "	"$1,158,340 "	"$188,059,000 "	--	"$284,487,000 "	--	--	--
"Cornell University (Ithaca, NY) "	--	--	--	--	--	--	--	--	--	--	33.00%	--	27.50%	88.50%	--	"172,059"	"56,789"	"$184,356,000 "	"6,420"	"$2,400,590 "	489	--	"6,909"	--	"$26,619,600 "	"$74,053 "	"$30,712,300 "	--	--	--	--	--	"$158,036,000 "	--	"$341,359,000 "	--	--	--
"Dartmouth College (Hanover, NH) "	"$1,509,850 "	"$7,000 "	$0 	"$131,288 "	"$86,752 "	"$1,517,980 "	"$2,736,110 "	"$692,693 "	"$667,907 "	"$25,671,070 "	48.90%	50.00%	48.40%	100.00%	--	"54,579"	"26,687"	"$60,777,300 "	"4,142"	"$936,936 "	251	--	"4,393"	--	"$7,533,640 "	"$60,910 "	"$12,404,500 "	"$5,500 "	"$4,820,601 "	"$20,815 "	"$5,186,180 "	"$936,936 "	"$50,704,222 "	--	"$106,893,000 "	--	--	--
"De Paul University (Chicago, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Drexel University (Philadelphia, PA) "	"$1,403,490 "	$140 	"$4,875 "	"$7,040 "	"$1,483 "	"$10,829 "	"$69,143 "	"$138,625 "	"$108,374 "	"$4,510,670 "	22.60%	--	21.40%	91.10%	--	"59,483"	"13,447"	"$6,305,830 "	686	"$291,492 "	1	--	687	--	"$50,974,700 "	"$14,124 "	"$1,570,830 "	"$10,000 "	"$992,744 "	"$83,900 "	"$50,547,700 "	"$291,492 "	"$59,426,300 "	--	"$63,886,600 "	--	--	--
"Duke Univ-Divinity School (Durham, NC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Duke University (Durham, NC) "	"$1,953,680 "	$0 	$0 	$813 	"$8,700 "	"$178,111 "	"$93,697 "	"$2,944,030 "	"$4,270,730 "	"$19,127,781 "	37.30%	45.10%	34.80%	88.00%	--	"111,014"	"41,394"	"$50,740,200 "	7	"$2,553,650 "	"4,362"	--	"4,369"	--	"$49,224,200 "	"$66,803 "	"$87,219,873 "	"$159,850 "	"$55,444,473 "	"$687,312 "	"$40,745,290 "	"$6,141,791 "	"$138,674,496 "	--	"$234,507,100 "	--	--	--
"Duquesne University (Pittsburgh, PA) "	"$600,664 "	$0 	$0 	$0 	"$1,331 "	$0 	"$13,063 "	"$109,759 "	"$87,025 "	"$1,301,460 "	15.20%	16.80%	13.60%	73.10%	--	"56,160"	"8,556"	"$4,013,610 "	"1,049"	"$324,484 "	33	--	"1,082"	--	"$3,931,870 "	"$12,029 "	"$4,310,050 "	"$24,866 "	"$1,963,810 "	"$121,254 "	"$1,865,160 "	"$324,484 "	"$6,545,190 "	--	"$15,842,300 "	--	--	--
"Emory University (Atlanta, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Florida Institute of Technology (Melbourne, FL) "	"$1,455 "	$0 	$0 	"$6,043 "	"$2,530 "	"$1,225 "	"$2,580 "	"$21,126 "	$430 	"$83,478 "	5.50%	--	4.60%	59.00%	--	"23,000"	"1,274"	"$322,098 "	--	--	--	--	--	--	"$4,037,260 "	"$12,760 "	"$15,131,600 "	"$3,000 "	"$1,733,670 "	"$107,653 "	"$731,142 "	"$197,199 "	"$2,948,510 "	--	"$20,869,000 "	--	--	--
"Fordham University (Bronx, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"George Fox University (Newberg, OR) "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$19,479 "	"$190,072 "	14.90%	--	14.00%	55.60%	--	"12,028"	"1,789"	"$327,835 "	--	--	--	--	--	--	"$66,448 "	"$12,530 "	"$432,571 "	$0 	"$175,401 "	$0 	"$62,834 "	$0 	"$3,576,100 "	--	"$5,666,870 "	--	--	--
"Georgetown University (Washington, DC) "	"$5,333,870 "	$0 	"$971,050 "	"$28,164 "	"$396,522 "	"$3,219,850 "	"$379,557 "	"$1,679,770 "	"$3,885,170 "	"$15,918,100 "	20.60%	29.60%	20.20%	99.90%	--	"98,776"	"20,362"	"$36,657,700 "	"3,421"	"$2,474,240 "	229	--	"3,650"	--	"$12,350,400 "	--	"$18,747,700 "	"$148,517 "	"$15,194,600 "	"$155,233 "	"$10,227,200 "	"$2,304,990 "	"$49,226,300 "	--	"$82,078,100 "	--	--	--
"Golden Gate University (San Francisco, CA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Harvard University (Cambridge, MA) "	$0 	$0 	$0 	$0 	$0 	$0 	$0 	$0 	"$20,407,300 "	"$41,802,100 "	25.90%	--	24.60%	96.60%	--	"252,896"	"65,496"	"$173,159,000 "	--	--	--	--	--	--	"$35,291,700 "	"$95,930 "	"$111,378,000 "	$0 	"$59,792,200 "	$0 	"$18,161,000 "	$0 	"$151,683,000 "	--	"$451,672,000 "	--	--	--
"Hofstra University (Hempstead, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Howard University (Washington, DC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Illinois Institute of Technology (Chicago, IL) "	"$33,545 "	"$10,959 "	"$1,500 "	"$1,200 "	"$10,500 "	"$194,015 "	"$517,774 "	$0 	"$111,232 "	"$1,595,710 "	17.30%	--	17.10%	91.20%	--	"39,895"	"6,887"	"$3,496,610 "	0	$0 	0	--	0	--	"$3,978,200 "	"$22,882 "	"$27,088,200 "	$0 	"$19,084,400 "	$0 	"$2,109,160 "	$0 	"$30,100,500 "	--	"$46,155,800 "	--	--	--
"Immaculata University (Immaculata, PA) "	"$7,089 "	$0 	$0 	$0 	$50 	$0 	"$57,663 "	$200 	"$8,921 "	"$361,183 "	32.00%	--	31.30%	97.10%	--	"7,196"	"2,306"	"$413,994 "	2	$200 	0	--	2	--	"$112,091 "	"$5,255 "	"$234,881 "	$0 	"$184,881 "	$0 	"$112,091 "	$200 	"$805,598 "	--	"$1,133,270 "	--	--	--
"Inter American Univ of Puerto Rico (San Juan, PR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Johns Hopkins University (Baltimore, MD) "	"$3,790,460 "	"$26,520 "	"$104,468 "	$0 	$0 	"$8,553 "	"$1,890,430 "	$0 	$0 	"$6,839,740 "	19.40%	--	18.50%	90.10%	--	"94,159"	"18,277"	"$40,541,600 "	"1,743"	"$792,910 "	327	--	"2,070"	--	"$18,394,800 "	"$102,387 "	"$72,343,200 "	$0 	"$53,640,600 "	$0 	"$13,078,800 "	$0 	"$109,480,000 "	--	"$206,973,000 "	--	--	--
"Lehigh University (Bethlehem, PA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Loyola University of Chicago (Chicago, IL) "	"$17,458 "	$0 	"$23,610 "	$0 	"$1,350 "	$0 	"$34,867 "	"$42,657 "	"$734,472 "	"$1,923,310 "	12.70%	--	10.40%	87.30%	--	"100,373"	"12,733"	"$11,114,200 "	662	"$71,440 "	100	--	762	--	"$3,267,890 "	"$22,354 "	"$3,184,390 "	$0 	"$2,494,940 "	"$19,120 "	"$1,135,720 "	"$75,430 "	"$7,574,190 "	--	"$24,717,800 "	--	--	--
"Marquette University (Milwaukee, WI) "	"$1,494,070 "	"$11,514 "	$0 	$0 	"$41,380 "	$0 	"$714,265 "	"$90,647 "	"$397,006 "	"$4,283,480 "	20.60%	--	--	97.50%	--	"86,255"	"17,765"	"$10,342,200 "	--	"$248,017 "	--	--	--	--	"$3,506,250 "	"$17,469 "	"$2,399,580 "	$0 	"$1,872,750 "	"$30,949 "	"$1,203,450 "	"$248,018 "	"$9,149,520 "	--	"$22,858,700 "	--	--	--
"Massachusetts Institute of Technology (Cambridge, MA) "	$0 	"$294,731 "	"$4,466,140 "	$0 	"$27,400 "	$0 	"$1,855,750 "	$0 	"$3,485,320 "	"$14,770,900 "	28.40%	36.00%	21.80%	83.40%	--	"107,810"	"30,634"	"$68,749,800 "	--	--	--	--	--	--	"$45,783,900 "	"$125,643 "	"$51,013,500 "	$0 	"$22,775,500 "	$0 	"$35,477,200 "	$0 	"$86,605,900 "	--	"$208,437,000 "	--	--	--
"New School University (New York, NY) "	"$1,800 "	$0 	$0 	$0 	$0 	$0 	"$33,794 "	$0 	$0 	"$166,174 "	8.00%	5.90%	8.00%	69.50%	--	"23,790"	"1,899"	"$166,174 "	0	$0 	0	--	0	--	"$2,346,840 "	"$18,043 "	"$7,239,790 "	$0 	"$5,359,140 "	$0 	"$2,346,840 "	$0 	"$13,229,200 "	--	"$18,198,800 "	--	--	--
"New York University (New York, NY) "	$0 	"$15,036 "	"$3,835,790 "	$0 	"$4,700 "	$0 	"$480,438 "	$0 	"$3,654,860 "	"$14,075,800 "	15.30%	--	15.10%	100.00%	--	"244,700"	"37,390"	"$25,053,400 "	528	"$66,724 "	0	--	528	--	"$19,651,400 "	"$28,906 "	"$46,386,500 "	$0 	"$35,591,700 "	$0 	"$15,785,500 "	$0 	"$83,797,800 "	--	"$128,044,000 "	--	--	--
"Northeastern University (Boston, MA) "	"$559,800 "	$100 	"$1,000 "	$0 	"$5,857 "	"$49,236 "	"$311,017 "	"$147,413 "	"$311,228 "	"$2,949,750 "	17.40%	16.60%	16.90%	87.60%	--	"139,960"	"24,314"	"$12,760,100 "	"1,517"	"$257,284 "	"3,707"	--	"5,224"	--	"$10,318,600 "	"$11,665 "	"$2,270,380 "	"$24,697 "	"$1,884,880 "	"$27,105 "	"$2,899,260 "	"$257,284 "	"$8,545,410 "	--	"$28,267,900 "	--	--	--
"Northwestern University (Evanston, IL) "	"$5,483,960 "	"$137,641 "	"$279,252 "	"$8,723 "	"$163,451 "	$0 	"$851,085 "	$0 	"$2,793,530 "	"$10,773,100 "	19.50%	--	18.80%	68.40%	--	"156,373"	"30,563"	"$50,722,500 "	--	--	--	--	--	--	"$19,967,700 "	"$66,645 "	"$45,136,100 "	$0 	"$21,409,000 "	$0 	"$9,410,380 "	$0 	"$57,052,700 "	--	"$144,550,000 "	--	--	--
"Nova Southeastern University (Fort Lauderdale, FL) "	$0 	$0 	"$1,300 "	$0 	"$1,547 "	$0 	"$6,895 "	$0 	"$6,653 "	"$118,608 "	3.30%	--	0.00%	79.80%	--	"60,391"	"2,019"	"$133,602 "	--	--	--	--	--	--	"$1,050,950 "	"$15,112 "	"$1,288,360 "	$0 	"$1,124,730 "	$0 	"$925,918 "	$0 	"$3,041,180 "	--	"$10,410,100 "	--	--	--
"Oral Roberts University Sch of Theol (Tulsa, OK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Pace University (New York, NY) "	"$1,025 "	"$4,450 "	"$1,456 "	"$2,100 "	$200 	$0 	"$29,398 "	$350 	"$7,063 "	"$724,508 "	7.80%	--	7.70%	84.30%	--	"79,247"	"6,150"	"$1,205,750 "	5	"$1,790 "	0	--	5	--	"$2,439,190 "	"$14,118 "	"$14,622,300 "	$0 	"$2,836,000 "	"$1,440 "	"$1,421,810 "	"$1,790 "	"$5,365,110 "	--	"$19,217,400 "	--	--	--
"Pacific University (Forest Grove, OR) "	$925 	"$2,490 "	"$4,559 "	$520 	$0 	$0 	$205 	$0 	"$5,600 "	"$258,710 "	22.60%	--	19.40%	87.20%	--	"10,093"	"2,278"	"$812,146 "	0	$0 	0	--	0	--	"$211,757 "	"$15,880 "	"$768,952 "	$0 	"$320,765 "	$300 	"$117,506 "	"$1,333 "	"$1,425,490 "	--	"$2,865,340 "	--	--	--
"Pepperdine University (Malibu, CA) "	"$76,907 "	$0 	$0 	$0 	$75 	$0 	"$40,697 "	"$12,428 "	"$89,089 "	"$855,787 "	11.50%	12.00%	9.50%	87.20%	--	"55,926"	"6,413"	"$4,638,870 "	303	"$86,581 "	0	--	303	--	"$1,640,750 "	"$17,415 "	"$3,565,940 "	"$2,504 "	"$1,130,580 "	"$33,163 "	"$705,519 "	"$97,685 "	"$6,208,240 "	--	"$36,103,400 "	--	--	--
"Polytechnic Institute of New York University (Brooklyn, NY) "	"$54,607 "	$0 	$0 	$0 	$0 	"$500,074 "	"$746,547 "	"$1,800 "	$0 	"$2,809,690 "	14.20%	11.50%	13.20%	99.10%	--	"30,337"	"4,305"	"$7,850,930 "	--	--	--	--	--	--	"$1,140,830 "	"$19,962 "	"$681,536 "	$0 	"$664,036 "	$0 	"$801,131 "	"$1,800 "	"$4,577,870 "	--	"$119,550,000 "	--	--	--
"Princeton University (Princeton, NJ) "	"$2,291,870 "	"$285,716 "	"$136,452 "	$0 	"$612,339 "	"$59,030 "	"$204,123 "	$0 	$0 	"$26,555,500 "	49.60%	61.00%	49.60%	100.00%	--	"67,160"	"33,330"	"$74,799,000 "	--	--	--	--	--	--	"$21,216,500 "	"$50,491 "	"$32,850,800 "	$0 	"$18,680,700 "	$0 	"$8,320,210 "	$0 	"$59,578,300 "	--	"$159,080,000 "	--	--	--
"Regent University (Virginia Beach, VA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Rensselaer Polytechnic Institute (Troy, NY) "	"$40,442 "	"$75,000 "	"$6,265 "	$0 	"$4,495 "	"$187,462 "	"$47,689 "	$0 	"$2,731,940 "	"$5,904,970 "	18.80%	--	18.50%	72.20%	--	"62,395"	"11,735"	"$14,778,300 "	--	--	--	--	--	--	"$17,328,100 "	"$26,302 "	"$2,346,320 "	$0 	"$2,291,900 "	$0 	"$8,454,110 "	$0 	"$18,039,900 "	--	"$36,466,300 "	--	--	--
"Saint John's University (Jamaica, NY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Saint Louis University (St. Louis, MO) "	"$206,261 "	"$11,169 "	"$76,221 "	"$12,066 "	"$2,754 "	"$147,712 "	"$126,682 "	"$247,242 "	"$1,529,110 "	"$2,708,530 "	17.00%	--	17.00%	88.30%	--	"93,818"	"15,952"	"$13,258,900 "	--	"$731,477 "	--	--	--	--	"$3,421,930 "	"$20,591 "	"$5,185,600 "	"$1,000 "	"$4,473,640 "	"$312,126 "	"$2,914,360 "	"$841,477 "	"$13,450,400 "	--	"$30,161,700 "	--	--	--
"Saint Mary's University of Minnesota (Winona, MN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Samford University (Birmingham, AL) "	"$389,471 "	$0 	$0 	$0 	"$3,583 "	$0 	"$51,703 "	"$58,428 "	"$138,028 "	"$830,836 "	8.20%	--	7.80%	100.00%	--	"33,136"	"2,722"	"$2,527,930 "	326	"$459,624 "	8	--	334	--	"$870,624 "	"$16,863 "	"$1,067,290 "	"$84,008 "	"$842,054 "	"$106,405 "	"$597,382 "	"$459,624 "	"$7,667,490 "	--	"$18,237,600 "	--	--	--
Seton Hall School of Religion (South Orange) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Seton Hall University (South Orange, NJ) "	--	--	--	--	--	--	--	--	--	--	15.70%	--	--	100.00%	--	"55,450"	"8,683"	"$2,857,050 "	--	--	--	--	--	--	"$878,715 "	"$13,359 "	"$1,183,920 "	--	--	--	--	--	"$4,218,100 "	--	"$6,508,460 "	--	--	--
"Southern Methodist University (Dallas, TX) "	--	--	--	--	--	--	--	--	--	"$3,687,760 "	20.10%	--	18.80%	87.70%	--	"71,023"	"14,269"	"$23,234,500 "	--	"$2,101,720 "	--	--	--	--	"$12,012,700 "	"$17,505 "	"$18,525,200 "	--	"$5,983,320 "	--	"$2,645,320 "	--	"$16,220,100 "	--	"$64,057,000 "	--	--	--
"Spalding University (Louisville, KY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Stanford University (Stanford, CA) "	"$40,073,800 "	"$431,749 "	"$2,130,560 "	$0 	"$173,035 "	"$2,131 "	"$2,324,220 "	"$96,923 "	"$35,491 "	"$56,952,300 "	30.50%	39.10%	29.20%	99.00%	--	"144,325"	"43,993"	"$120,122,000 "	"8,541"	"$5,572,850 "	791	--	"9,332"	--	"$35,034,400 "	"$80,033 "	"$46,343,600 "	$450 	"$38,878,700 "	"$27,147 "	"$28,960,900 "	"$228,085 "	"$177,467,000 "	--	"$319,590,000 "	--	--	--
