Public Master's / FY2003 																																					
Institution	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Curr	  Alumni: Current	  Alumni Participation 	  Undergraduate	  Alumni Donors	  Percentage	  Alumni Giving	  # Alumni of	  # Alumni Donors 	  Alumni: Total	  Athletics/Curr	  Athletics/Curr	  Athletics/Cap	  Athletics/Cap	  Athletics/Total:	  Athletics/Total	  Corporations:	  Expenditures	  Foundations:	  Foundations:	  Foundations:	  Corporations:	  Corporations:	  Total Curr	  Total Current	  Grand Total	  Grand Total	  Parents (incl.	  Parents (incl.	  Parents (incl.
"Ferris State University (Big Rapids, MI) "	"$168,045 "	$0 	$100 	"$3,127 "	"$1,264 "	"$14,660 "	"$79,450 "	"$48,257 "	"$345,323 "	4.30%	--	4.10%	100.00%	22.00%	"67,584"	"2,914"	"$1,408,212 "	"1,071"	"$179,094 "	8	"$7,815 "	"1,079"	"$186,909 "	"$2,300,554 "	"$15,460 "	"$1,323,804 "	"$19,177 "	"$1,267,549 "	"$13,008 "	"$529,858 "	"$179,093 "	"$2,909,137 "	"$6,408,704 "	"$6,408,704 "	--	--	--
"Fitchburg State College (Fitchburg, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Florida Gulf Coast University (Ft. Myers, FL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Fort Hays State University (Hays, KS) "	"$177,636 "	$0 	$0 	$535 	"$40,585 "	"$1,313,983 "	"$54,169 "	"$1,245 "	"$1,698,649 "	18.60%	19.50%	18.40%	98.10%	53.40%	"39,040"	"7,253"	"$1,993,699 "	0	$0 	0	$0 	0	$0 	"$413,743 "	$503 	"$517,822 "	$950 	"$517,822 "	"$72,582 "	"$413,743 "	"$180,406 "	"$3,399,092 "	"$3,734,166 "	"$3,799,142 "	--	--	--
"Fort Valley State University (Fort Valley, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Framingham State College (Framingham, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Francis Marion College (Florence, SC) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Frostburg State University (Frostburg, MD) "	"$7,615 "	$0 	$0 	"$3,505 "	$10 	"$3,748 "	"$3,000 "	$671 	"$141,288 "	10.50%	--	10.50%	80.00%	32.90%	"22,515"	"2,354"	"$477,501 "	248	"$25,339 "	0	$0 	248	"$25,339 "	"$693,388 "	"$9,609 "	"$26,242 "	$300 	"$1,990 "	"$6,141 "	"$659,032 "	"$25,339 "	"$914,709 "	"$1,452,412 "	"$1,452,412 "	--	--	--
"Georgia College & State University (Milledgeville, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Georgia Southwestern State University (Americus, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Governors State University (Park Forest South, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Grambling State University (Grambling, LA) "	"$2,300 "	$0 	$0 	$140 	$0 	"$208,938 "	$600 	"$8,710 "	"$221,383 "	0.20%	--	0.20%	0.50%	31.60%	"34,370"	82	"$233,033 "	0	$0 	0	$0 	0	$0 	"$259,029 "	"$12,417 "	"$54,195 "	$0 	"$54,195 "	$0 	"$195,629 "	"$14,300 "	"$654,035 "	"$737,040 "	"$737,040 "	--	--	--
"Grand Valley State University (Allendale, MI) "	$0 	$0 	$654 	$0 	$500 	"$1,326 "	$31 	$857 	"$214,466 "	6.50%	--	4.50%	91.00%	3.30%	"45,558"	"2,970"	"$413,957 "	1	$31 	0	$0 	1	$31 	"$2,049,306 "	"$9,185 "	"$6,500,779 "	$0 	"$1,069,898 "	$0 	"$659,206 "	$31 	"$4,174,163 "	"$12,659,741 "	"$12,688,043 "	--	--	--
"Henderson State University (Arkadelphia, AR) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Jacksonville State University (Jacksonville, AL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"James Madison University (Harrisonburg, VA) "	"$394,127 "	"$1,000 "	$0 	"$6,612 "	$0 	"$43,029 "	"$234,164 "	$0 	"$1,061,825 "	9.00%	9.00%	8.70%	83.90%	34.80%	"83,700"	"7,538"	"$1,699,762 "	--	"$769,347 "	--	"$718,101 "	--	"$1,487,448 "	"$1,105,696 "	"$7,907 "	"$428,067 "	"$4,479 "	"$206,637 "	"$174,875 "	"$625,553 "	"$633,328 "	"$3,148,153 "	"$4,888,572 "	"$4,894,325 "	--	--	--
"Jersey City State College (Jersey City, NJ) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Johnson State College (Johnson, VT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Kean University (Union, NJ) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Keene State College (Keene, NH) "	--	--	--	--	--	--	--	--	--	14.10%	--	--	98.80%	20.20%	"20,003"	"2,815"	--	--	--	--	--	--	--	"$321,729 "	"$12,510 "	"$379,264 "	--	--	--	--	--	"$704,284 "	"$1,270,565 "	"$1,270,565 "	--	--	--
"Kennesaw State University (Marietta, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Kutztown Univ. of Pennsylvania (Kutztown, PA) "	"$520,189 "	$0 	$0 	$770 	$0 	"$3,340 "	"$40,379 "	$0 	"$1,055,068 "	12.30%	12.50%	11.00%	78.70%	43.70%	"40,929"	"5,051"	"$1,419,104 "	800	"$288,173 "	0	$0 	800	"$288,173 "	"$572,242 "	"$10,171 "	"$116,520 "	$0 	"$22,708 "	"$86,378 "	"$390,973 "	"$288,173 "	"$1,980,514 "	"$3,243,776 "	"$3,244,660 "	--	--	--
"La St Univ, Shreveport (LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Lamar University (Beaumont, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Lincoln University (Lincoln University, PA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Lincoln University (Jefferson City, MO) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Lock Haven Univ. of Pennsylvania (Lock Haven, PA) "	"$10,759 "	$0 	$0 	$224 	$0 	"$50,677 "	"$113,794 "	"$14,213 "	"$295,886 "	20.90%	20.90%	19.00%	100.00%	29.30%	"15,420"	"3,224"	"$549,320 "	--	--	--	--	--	--	"$214,753 "	"$12,884 "	"$191,931 "	$0 	"$18,488 "	"$28,700 "	"$142,977 "	"$170,897 "	"$1,213,422 "	"$1,877,616 "	"$1,877,616 "	--	--	--
"Longwood University (Farmville, VA) "	"$17,814 "	"$12,501 "	$0 	"$2,997 "	$0 	"$5,897 "	"$13,361 "	"$16,102 "	"$608,799 "	23.10%	--	19.60%	93.40%	60.10%	"23,130"	"5,349"	"$2,479,649 "	558	"$99,610 "	14	"$30,279 "	572	"$129,889 "	"$392,037 "	"$8,132 "	"$576,575 "	$0 	"$94,575 "	"$40,595 "	"$134,227 "	"$99,860 "	"$1,200,285 "	"$4,126,006 "	"$4,165,529 "	--	--	--
"Mansfield Univ. of Pennsylvania (Mansfield, PA) "	"$18,895 "	$0 	$0 	$970 	$0 	"$22,898 "	"$19,822 "	"$27,108 "	"$303,010 "	18.20%	14.80%	17.80%	89.50%	38.00%	"20,172"	"3,676"	"$413,618 "	320	"$54,987 "	25	"$6,269 "	345	"$61,256 "	"$146,833 "	"$12,340 "	"$119,692 "	$0 	"$26,242 "	"$2,694 "	"$142,358 "	"$42,694 "	"$788,230 "	"$1,089,715 "	"$1,096,953 "	--	--	--
"Marshall University (Huntington, WV) "	"$295,770 "	"$8,825 "	$0 	"$7,348 "	$0 	"$23,873 "	$0 	"$234,856 "	"$887,264 "	5.90%	--	4.20%	100.00%	15.00%	"66,774"	"3,960"	"$1,188,516 "	0	$0 	0	$0 	0	$0 	"$1,030,570 "	"$10,496 "	"$2,322,829 "	$0 	"$1,226,054 "	$0 	"$763,438 "	$0 	"$4,081,636 "	"$7,911,026 "	"$7,911,026 "	--	--	--
"McNeese State University (Lake Charles, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Middle Tennessee State University (Murfreesboro, TN) "	"$58,928 "	"$7,376 "	$0 	$35 	"$2,032 "	"$153,368 "	"$279,762 "	"$15,485 "	"$566,847 "	3.30%	--	3.00%	91.50%	10.00%	"65,717"	"2,156"	"$698,001 "	"1,622"	"$583,369 "	1	"$9,231 "	"1,623"	"$592,600 "	"$1,189,327 "	"$8,746 "	"$258,703 "	"$30,207 "	"$194,503 "	"$132,077 "	"$995,074 "	"$597,909 "	"$2,178,413 "	"$6,980,377 "	"$6,980,377 "	--	--	--
"Midwestern State University (Wichita Falls, TX) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Millersville Univ. of Pennsylvania (Millersville, PA) "	"$5,444 "	$162 	$0 	"$6,106 "	$110 	"$15,497 "	"$1,585 "	"$6,430 "	"$215,803 "	9.50%	--	83.80%	83.80%	23.20%	"46,663"	"4,447"	"$498,606 "	32	"$6,535 "	0	$0 	32	"$6,535 "	"$440,356 "	"$11,797 "	"$293,476 "	"$3,000 "	"$192,376 "	$0 	"$204,290 "	"$6,535 "	"$873,775 "	"$2,146,007 "	"$2,151,335 "	--	--	--
"Minot State University (Minot, ND) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Mississippi University for Women (Columbus, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Mississippi Valley State University (Itta Bena, MS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Missouri State University (Springfield, MO) "	"$211,085 "	"$20,238 "	"$1,885 "	"$16,601 "	$0 	"$62,836 "	"$444,430 "	"$118,585 "	"$1,028,837 "	8.70%	--	8.60%	55.30%	23.90%	"84,863"	"7,368"	"$1,799,340 "	"4,225"	"$1,713,051 "	210	"$229,052 "	"4,435"	"$1,942,103 "	"$2,033,050 "	"$9,223 "	"$555,712 "	"$2,000 "	"$178,733 "	"$634,330 "	"$1,718,202 "	"$1,713,051 "	"$5,168,856 "	"$7,539,626 "	"$7,559,904 "	--	--	--
"MNSCU - Bemidji State University (Bemidji, MN) "	"$25,897 "	$0 	$0 	$5 	"$1,666 "	"$17,157 "	"$50,492 "	$626 	"$230,537 "	8.30%	--	--	46.20%	21.50%	"35,397"	"2,922"	"$364,602 "	--	"$253,479 "	--	"$1,402 "	--	"$254,881 "	"$385,327 "	"$10,109 "	"$598,712 "	$0 	"$49,173 "	"$113,561 "	"$238,727 "	"$253,479 "	"$690,975 "	"$1,693,095 "	"$1,704,593 "	--	--	--
"MNSCU - Metropolitan State University (St. Paul, MN) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"MNSCU - Minnesota State University, Mankato (Mankato, MN) "	"$245,038 "	$155 	$750 	"$5,086 "	$244 	"$115,685 "	"$46,686 "	"$9,853 "	"$575,122 "	7.90%	7.90%	6.40%	88.80%	26.80%	"94,000"	"7,449"	"$865,772 "	"1,539"	"$547,827 "	153	"$60,880 "	"1,692"	"$608,707 "	"$1,590,085 "	"$9,511 "	"$94,537 "	"$2,000 "	"$84,537 "	"$85,881 "	"$1,016,039 "	"$208,751 "	"$2,127,704 "	"$3,229,408 "	"$3,229,408 "	--	--	--
"MNSCU - Minnesota State University, Moorhead (Moorhead, MN) "	"$16,565 "	$0 	$0 	$0 	$0 	"$66,332 "	$0 	$0 	"$306,944 "	12.50%	--	8.80%	87.50%	36.00%	"47,615"	"5,932"	"$675,449 "	0	$0 	0	$0 	0	$0 	"$540,408 "	"$6,147 "	"$137,165 "	$0 	"$137,165 "	$0 	"$529,433 "	$0 	"$1,240,194 "	"$1,876,632 "	"$1,918,032 "	--	--	--
"MNSCU - Southwest Minnesota State University (Marshall, MN) "	$835 	$130 	$0 	$58 	$20 	"$9,693 "	"$9,893 "	"$2,425 "	"$128,599 "	18.10%	18.20%	18.10%	96.00%	14.40%	"12,553"	"2,272"	"$174,624 "	55	"$48,844 "	4	$885 	59	"$49,729 "	"$480,977 "	"$7,895 "	"$141,270 "	$0 	"$101,160 "	"$120,428 "	"$475,542 "	"$167,465 "	"$948,179 "	"$1,215,713 "	"$1,397,338 "	--	--	--
"MNSCU - St. Cloud State University (Saint Cloud, MN) "	"$31,484 "	$0 	$0 	$589 	$0 	"$155,897 "	"$38,269 "	"$68,496 "	"$552,177 "	7.40%	--	--	50.10%	25.10%	"70,140"	"5,163"	"$696,827 "	--	--	--	--	--	--	"$1,072,270 "	"$9,168 "	"$571,855 "	"$1,000 "	"$154,015 "	"$477,899 "	"$730,830 "	"$572,424 "	"$1,761,861 "	"$2,778,709 "	"$2,778,709 "	--	--	--
"MNSCU - Winona State University (Winona, MN) "	--	--	--	--	--	--	--	--	--	17.30%	--	--	100.00%	16.90%	"34,699"	"5,999"	--	--	--	--	--	--	--	"$507,786 "	"$10,866 "	"$5,000 "	--	--	--	--	--	"$1,807,084 "	"$2,713,134 "	"$2,713,134 "	--	--	--
"Montana State Univ.-Billings (Billings, MT) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Montclair State University (Upper Montclair, NJ) "	"$18,634 "	$0 	$0 	"$2,208 "	$0 	"$314,088 "	"$28,030 "	"$10,466 "	"$586,508 "	5.70%	--	5.10%	99.40%	12.30%	"76,031"	"4,318"	"$674,926 "	289	"$82,134 "	0	$0 	289	"$82,134 "	"$711,783 "	"$13,428 "	"$883,405 "	"$5,000 "	"$763,441 "	"$24,070 "	"$237,723 "	"$82,134 "	"$1,899,881 "	"$5,468,737 "	"$5,468,737 "	--	--	--
"Morehead State University (Morehead, KY) "	--	--	--	--	--	--	--	--	--	5.80%	--	--	54.60%	52.20%	"49,140"	"2,854"	--	--	--	--	--	--	--	"$423,635 "	"$9,353 "	"$18,792 "	--	--	--	--	--	"$1,639,702 "	"$2,128,385 "	"$2,128,385 "	--	--	--
"Murray State University (Murray, KY) "	"$585,693 "	$0 	$0 	"$5,142 "	"$38,609 "	"$8,740 "	"$136,144 "	"$205,650 "	"$1,083,930 "	11.80%	--	10.20%	51.40%	27.80%	"50,899"	"5,996"	"$1,282,110 "	801	"$281,495 "	0	$0 	801	"$281,495 "	"$891,519 "	"$10,967 "	"$1,218,796 "	$0 	"$593,546 "	"$57,446 "	"$638,789 "	"$314,765 "	"$3,209,634 "	"$4,614,071 "	"$4,614,071 "	--	--	--
"New Mexico Highlands University (Las Vegas, NM) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"New Mexico Inst. of Mining and Tech (Socorro, NM) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Nicholls State University (Thibodaux, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Norfolk State University (Norfolk, VA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"North Carolina Central University (Durham, NC) "	--	--	--	--	--	--	--	--	--	5.80%	--	--	24.10%	16.70%	"24,890"	"1,446"	--	--	--	--	--	--	--	"$418,754 "	"$15,976 "	"$963,287 "	--	--	--	--	--	"$3,290,300 "	"$3,290,300 "	"$3,290,300 "	--	--	--
"North Georgia College & State Univ. (Dahlonega, GA) "	--	--	--	--	--	--	--	--	--	3.60%	--	--	68.80%	50.40%	"29,626"	"1,052"	--	--	--	--	--	--	--	"$67,537 "	"$9,423 "	"$144,750 "	--	--	--	--	--	"$828,509 "	"$970,018 "	"$970,018 "	--	--	--
"Northeastern Illinois University (Chicago, IL) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Northeastern State University (Tahlequah, OK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Northern Kentucky University (Highland Heights, KY) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Northern Michigan University (Marquette, MI) "	"$197,434 "	$0 	$0 	"$1,265 "	"$12,714 "	"$8,618 "	$0 	"$63,919 "	"$472,967 "	9.10%	--	8.80%	100.00%	17.30%	"45,643"	"4,136"	"$580,353 "	0	$0 	0	$0 	0	$0 	"$732,385 "	"$12,209 "	"$810,763 "	$0 	"$75,280 "	$0 	"$689,853 "	$0 	"$2,199,022 "	"$3,351,148 "	"$3,351,148 "	--	--	--
"Northwest Missouri State University (Maryville, MO) "	$600 	$0 	$0 	$0 	"$130,035 "	"$38,539 "	$0 	"$353,062 "	"$886,316 "	11.10%	--	10.60%	73.30%	49.80%	"32,042"	"3,550"	"$1,363,067 "	0	$0 	0	$0 	0	$0 	"$871,632 "	"$12,854 "	"$7,375 "	$0 	"$4,325 "	$0 	"$850,087 "	$0 	"$2,091,535 "	"$2,738,797 "	"$2,738,797 "	--	--	--
"Northwestern State University (Natchitoches, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Pittsburg State University (Pittsburg, KS) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Plymouth State University (Plymouth, NH) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Prairie View A&M University (Prairie View, TX) "	"$21,710 "	$0 	$0 	$0 	$0 	"$23,427 "	"$10,495 "	"$11,035 "	"$73,178 "	1.00%	--	0.70%	9.10%	4.00%	"33,140"	334	"$134,775 "	277	"$19,250 "	43	"$72,655 "	320	"$91,905 "	"$488,952 "	"$15,412 "	"$116,700 "	$0 	"$115,700 "	$25 	"$345,633 "	"$19,250 "	"$692,542 "	"$3,356,396 "	"$3,356,396 "	--	--	--
Purdue University-Calumet (IN) 	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Radford University (Radford, VA) "	"$80,978 "	$0 	$235 	"$3,900 "	"$65,526 "	"$25,878 "	"$41,188 "	"$13,067 "	"$488,974 "	10.50%	10.20%	8.80%	95.80%	14.30%	"44,331"	"4,648"	"$839,164 "	571	"$193,310 "	24	"$20,784 "	595	"$214,094 "	"$556,060 "	"$7,838 "	"$2,636,170 "	$0 	"$2,485,145 "	"$62,668 "	"$510,709 "	"$200,309 "	"$4,540,978 "	"$5,848,115 "	"$5,930,133 "	--	--	--
"Ramapo College of New Jersey (Mahwah, NJ) "	$60 	$0 	$0 	$0 	$0 	"$5,555 "	"$2,620 "	$0 	"$70,469 "	8.00%	7.10%	7.90%	100.00%	8.10%	"15,384"	"1,232"	"$95,423 "	0	$0 	0	$0 	0	$0 	"$618,931 "	"$10,130 "	"$244,873 "	$0 	"$96,665 "	"$1,600 "	"$360,027 "	"$5,220 "	"$677,298 "	"$1,180,867 "	"$1,180,867 "	--	--	--
"Rhode Island College (Providence, RI) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Richard Stockton College of New Jersey (Pomona, NJ) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Rowan University (Glassboro, NJ) "	"$7,215 "	$0 	$0 	"$4,360 "	$25 	"$6,331 "	"$14,406 "	"$1,600 "	"$188,014 "	7.00%	--	--	47.40%	4.40%	"54,121"	"3,764"	"$959,288 "	--	--	--	--	--	--	"$463,932 "	"$11,346 "	"$418,642 "	$250 	"$218,642 "	"$16,074 "	"$407,757 "	"$40,710 "	"$965,113 "	"$22,032,798 "	"$22,034,268 "	--	--	--
"Saginaw Valley State University (University Center, MI) "	$680 	$0 	$0 	$0 	"$1,589 "	"$2,525 "	"$11,383 "	"$2,275 "	"$23,673 "	7.00%	--	--	29.40%	4.30%	"21,790"	"1,515"	"$170,862 "	--	--	--	--	--	--	"$747,306 "	"$7,085 "	"$2,049,861 "	$0 	"$123,617 "	"$9,074 "	"$119,781 "	"$54,608 "	"$501,458 "	"$3,974,185 "	"$3,974,185 "	--	--	--
"Salem State College (Salem, MA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Salisbury University (Salisbury, MD) "	"$28,021 "	$0 	$0 	"$1,765 "	"$1,395 "	"$23,666 "	"$11,770 "	"$79,668 "	"$226,388 "	8.30%	--	8.20%	95.90%	7.20%	"24,309"	"2,016"	"$234,483 "	226	"$43,603 "	0	$0 	226	"$43,603 "	"$235,462 "	"$10,149 "	"$330,916 "	$0 	"$189,916 "	"$17,900 "	"$170,555 "	"$43,603 "	"$1,386,953 "	"$3,255,783 "	"$3,255,783 "	--	--	--
"Sam Houston State University (Huntsville, TX) "	"$215,858 "	$0 	$0 	$640 	$0 	"$154,865 "	"$65,843 "	"$247,930 "	"$704,821 "	4.80%	--	4.80%	76.10%	32.00%	"59,673"	"2,873"	"$704,821 "	315	"$282,652 "	--	--	315	"$282,652 "	"$645,874 "	"$8,600 "	"$472,137 "	"$2,250 "	"$472,137 "	"$140,925 "	"$645,874 "	"$288,600 "	"$2,205,478 "	"$2,205,478 "	"$2,205,478 "	--	--	--
"San Francisco State University (San Francisco, CA) "	"$75,399 "	$0 	$475 	"$4,740 "	$420 	"$72,018 "	"$3,652 "	"$4,660 "	"$234,138 "	1.40%	1.30%	1.30%	31.50%	8.00%	"154,208"	"2,167"	"$837,980 "	127	"$20,844 "	39	"$5,076 "	166	"$25,920 "	"$359,475 "	"$11,407 "	"$3,803,693 "	$650 	"$3,745,713 "	"$6,080 "	"$242,375 "	"$20,845 "	"$5,377,000 "	"$10,457,467 "	"$10,497,178 "	--	--	--
"San Jose State University (San Jose, CA) "	$923 	$0 	$0 	"$4,180 "	$0 	"$79,073 "	"$434,750 "	"$589,809 "	"$1,151,367 "	2.60%	2.50%	2.60%	11.70%	18.50%	"146,255"	"3,868"	"$1,986,091 "	"2,459"	"$1,240,846 "	3	"$6,506 "	"2,462"	"$1,247,352 "	"$3,658,036 "	"$10,001 "	"$1,651,218 "	"$86,016 "	"$896,476 "	"$433,124 "	"$2,757,156 "	"$1,334,264 "	"$5,801,435 "	"$10,727,974 "	"$10,855,527 "	--	--	--
"Savannah State University (Savannah, GA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Shippensburg Univ. of Pennsylvania (Shippensburg, PA) "	"$21,138 "	$0 	$0 	$467 	$0 	"$10,944 "	"$72,801 "	"$102,378 "	"$670,722 "	26.20%	--	25.60%	100.00%	21.00%	"33,962"	"8,884"	"$1,467,562 "	"1,669"	"$302,081 "	--	$0 	"1,669"	"$302,081 "	"$510,293 "	"$10,485 "	"$351,056 "	$100 	"$327,106 "	"$89,996 "	"$250,393 "	"$302,081 "	"$2,829,401 "	"$7,000,535 "	"$7,478,134 "	--	--	--
"Slippery Rock Unv. of Pennsylvania (Slippery Rock, PA) "	"$144,983 "	$0 	$80 	"$1,550 "	$100 	"$96,085 "	"$35,275 "	"$27,513 "	"$371,701 "	13.70%	--	12.70%	60.60%	15.20%	"39,908"	"5,474"	"$561,294 "	--	--	--	--	--	--	"$2,193,485 "	"$14,267 "	"$101,852 "	$20 	"$101,852 "	"$5,271 "	"$126,780 "	"$48,163 "	"$1,101,345 "	"$3,688,860 "	"$3,707,026 "	--	--	--
"Southeast Missouri State University (Cape Girardeau, MO) "	"$10,182 "	$0 	$0 	$0 	$25 	"$39,473 "	$0 	"$249,611 "	"$441,077 "	6.00%	6.10%	5.20%	100.00%	55.00%	"51,932"	"3,099"	"$2,083,993 "	--	--	--	--	--	--	"$600,504 "	"$10,013 "	"$30,925 "	$0 	"$30,925 "	$0 	"$405,918 "	$0 	"$1,306,127 "	"$3,790,163 "	"$3,800,163 "	--	--	--
"Southeastern Louisiana University (Hammond, LA) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southeastern Oklahoma State University (Durant, OK) "	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--	--
"Southern Connecticut State University (New Haven, CT) "	$825 	$0 	$0 	$25 	$0 	"$1,575 "	"$22,667 "	"$22,314 "	"$254,965 "	9.30%	--	8.40%	100.00%	28.60%	"51,422"	"4,798"	"$486,564 "	261	"$42,957 "	69	"$4,710 "	330	"$47,667 "	"$597,253 "	"$9,690 "	"$213,639 "	$0 	"$98,396 "	"$9,050 "	"$512,841 "	"$42,957 "	"$1,041,853 "	"$1,700,945 "	"$1,700,945 "	--	--	--
